group	ret	mz	EC_022024	adduct	neutralMass
M1009_R204_6241	204.311	1009.44834361904	715	[M-H]-	1009.44834361904
M1010_R865_6243	865.1205	1009.6182695195	2273.5	[M-H]-	1009.6182695195
M1010_R613_6244	613.356	1009.59381070427	274	[M-H]-	1009.59381070427
M1010_R855_6245	854.623	1009.67510143957	758.5	[M-H]-	1009.67510143957
M1011_R890_6246	890.452	1010.62860798533	636.5	[M-H]-	1010.62860798533
M1011_R794_6247	794.273	1010.5877295119	787	[M-H]-	1010.5877295119
M1011_R679_6248	679.037	1010.54975091532	1398	[M-H]-	1010.54975091532
M1011_R890_6249	890.452	1010.70939117355	277	[M-H]-	1010.70939117355
M1012_R888_6250	887.965	1011.63095080948	739.5	[M-H]-	1011.63095080948
M1012_R796_6251	795.503	1011.67031287631	321	[M-H]-	1011.67031287631
M1012_R892_6252	891.694	1011.69902478046	520	[M-H]-	1011.69902478046
M1013_R796_6253	795.503	1012.59957812039	1168	[M-H]-	1012.59957812039
M1013_R718_6254	718.116	1012.56767844205	672.5	[M-H]-	1012.56767844205
M1013_R889_6255	889.209	1012.6345818114	538.5	[M-H]-	1012.6345818114
M1013_R890_6256	890.452	1012.72757386736	450.5	[M-H]-	1012.72757386736
M1014_R796_6258	795.503	1013.60348516237	621	[M-H]-	1013.60348516237
M1014_R632_6259	632.43	1013.78246315977	276	[M-H]-	1013.78246315977
M1014_R937_6260	937.362	1013.79038188939	661	[M-H]-	1013.79038188939
M1015_R888_6262	887.965	1014.62379851693	732	[M-H]-	1014.62379851693
M1015_R736_6263	736.347	1014.59284192738	782.5	[M-H]-	1014.59284192738
M1015_R932_6264	932.43	1014.79152597328	428	[M-H]-	1014.79152597328
M1016_R888_6266	887.965	1015.62311161732	895	[M-H]-	1015.62311161732
M1016_R705_6267	705.09	1015.8086923376	2582.5	[M-H]-	1015.8086923376
M1016_R940_6268	939.8295	1015.8059553493	631	[M-H]-	1015.8059553493
M1017_R719_6270	719.417	1016.58707128059	657.5	[M-H]-	1016.58707128059
M1017_R889_6271	889.209	1016.61285553716	592.5	[M-H]-	1016.61285553716
M1017_R630_6272	629.705	1016.64937611055	1252	[M-H]-	1016.64937611055
M1017_R702_6273	702.485	1016.8149600877	1795	[M-H]-	1016.8149600877
M1017_R939_6274	938.5965	1016.81145339609	300	[M-H]-	1016.81145339609
M1018_R721_6277	720.719	1017.59299694728	691	[M-H]-	1017.59299694728
M1018_R887_6278	886.723	1017.6403709537	643	[M-H]-	1017.6403709537
M1018_R988_6279	987.927	1017.72925734975	317.5	[M-H]-	1017.72925734975
M1018_R630_6280	629.705	1017.65283710191	705.5	[M-H]-	1017.65283710191
M1018_R887_6281	886.723	1017.68301855634	503	[M-H]-	1017.68301855634
M1019_R797_6282	796.733	1018.61590896475	139611	[M-H]-	1018.61590896475
M1019_R890_6283	890.452	1018.63221551255	541.5	[M-H]-	1018.63221551255
M1019_R402_6284	401.874	1018.5555387088	546	[M-H]-	1018.5555387088
M1019_R630_6285	629.705	1018.65289139994	367	[M-H]-	1018.65289139994
M1019_R885_6286	885.4825	1018.70242178905	266	[M-H]-	1018.70242178905
M1020_R797_6287	796.733	1019.61921890928	87438.5	[M-H]-	1019.61921890928
M1020_R915_6288	915.162	1019.74114763259	249	[M-H]-	1019.74114763259
M1020_R628_6289	628.341	1019.65077341301	296	[M-H]-	1019.65077341301
M1021_R721_6290	720.719	1020.58635213337	574	[M-H]-	1020.58635213337
M1021_R797_6291	796.733	1020.6203861845	20670	[M-H]-	1020.6203861845
M1021_R434_6292	434.403	1020.56955785625	5223.5	[M-H]-	1020.56955785625
M1022_R430_6294	430.159	1021.58765762807	457	[M-H]-	1021.58765762807
M1022_R799_6295	799.194	1021.61824094456	11305	[M-H]-	1021.61824094456
M1023_R805_6297	805.351	1022.62277783241	3074	[M-H]-	1022.62277783241
M1023_R410_6298	410.359	1022.57566855569	2100	[M-H]-	1022.57566855569
M1023_R818_6299	817.663	1022.71365989416	544.5	[M-H]-	1022.71365989416
M1023_R889_6300	889.209	1022.71573214007	252	[M-H]-	1022.71573214007
M1024_R812_6301	811.506	1023.62749016176	1168	[M-H]-	1023.62749016176
M1024_R434_6302	434.403	1023.57757747551	577	[M-H]-	1023.57757747551
M1024_R885_6303	885.481	1023.6487429257	337	[M-H]-	1023.6487429257
M1025_R887_6304	887.344	1024.58904681854	306	[M-H]-	1024.58904681854
M1025_R660_6305	659.611	1024.5991389074	4921.5	[M-H]-	1024.5991389074
M1025_R888_6307	887.965	1024.68437496818	584	[M-H]-	1024.68437496818
M1026_R621_6308	620.85	1025.62592731688	206	[M-H]-	1025.62592731688
M1026_R889_6309	889.209	1025.5947157948	356	[M-H]-	1025.5947157948
M1026_R988_6310	987.927	1025.7346895799	548	[M-H]-	1025.7346895799
M1026_R889_6311	889.209	1025.69425493266	399	[M-H]-	1025.69425493266
M1027_R628_6312	628.342	1026.62837734657	339	[M-H]-	1026.62837734657
M1027_R781_6313	780.718	1026.579305413	907.5	[M-H]-	1026.579305413
M1027_R889_6314	889.209	1026.59670853716	402	[M-H]-	1026.59670853716
M1027_R984_6315	984.23	1026.74160305445	379	[M-H]-	1026.74160305445
M1027_R889_6316	889.209	1026.68985875917	591.5	[M-H]-	1026.68985875917
M1028_R628_6317	627.66	1027.62598042759	579	[M-H]-	1027.62598042759
M1028_R805_6318	805.351	1027.56614923456	2084	[M-H]-	1027.56614923456
M1028_R888_6319	887.965	1027.61037554232	419	[M-H]-	1027.61037554232
M1028_R890_6320	890.4515	1027.67411545734	508	[M-H]-	1027.67411545734
M1028_R973_6321	973.131	1027.74191650033	234	[M-H]-	1027.74191650033
M1028_R602_6322	602.458	1027.66457928906	251.5	[M-H]-	1027.66457928906
M1029_R788_6323	788.1095	1028.61561222612	7730	[M-H]-	1028.61561222612
M1029_R889_6324	889.209	1028.61080694553	649	[M-H]-	1028.61080694553
M1029_R613_6325	613.356	1028.60614101185	389	[M-H]-	1028.60614101185
M1029_R888_6326	887.965	1028.69404527067	415.5	[M-H]-	1028.69404527067
M1030_R890_6327	890.4515	1029.59488989554	435	[M-H]-	1029.59488989554
M1030_R789_6328	788.7255	1029.61302313081	4271	[M-H]-	1029.61302313081
M1030_R613_6329	613.356	1029.6032555418	286	[M-H]-	1029.6032555418
M1030_R889_6330	889.209	1029.71137470277	320	[M-H]-	1029.71137470277
M1031_R889_6331	889.209	1030.61833961593	397.5	[M-H]-	1030.61833961593
M1031_R796_6332	795.503	1030.63858762252	1452.5	[M-H]-	1030.63858762252
M1031_R321_6333	321.218	1030.57899930818	37406	[M-H]-	1030.57899930818
M1031_R643_6334	643.336	1030.53623534922	884	[M-H]-	1030.53623534922
M1031_R872_6335	871.882	1030.68394055142	1289	[M-H]-	1030.68394055142
M1032_R796_6336	795.503	1031.63861598781	943	[M-H]-	1031.63861598781
M1032_R889_6337	889.209	1031.60519321957	357	[M-H]-	1031.60519321957
M1032_R321_6338	321.218	1031.58254642904	23308	[M-H]-	1031.58254642904
M1032_R643_6339	643.336	1031.53206947588	609	[M-H]-	1031.53206947588
M1032_R888_6340	887.965	1031.65384127489	624.5	[M-H]-	1031.65384127489
M1033_R719_6341	719.417	1032.59926676252	569	[M-H]-	1032.59926676252
M1033_R798_6342	797.964	1032.63133584764	76862.5	[M-H]-	1032.63133584764
M1033_R631_6343	631.068	1032.61375781831	321	[M-H]-	1032.61375781831
M1033_R321_6344	321.218	1032.58164097767	6550	[M-H]-	1032.58164097767
M1033_R888_6345	887.965	1032.67783729263	312.5	[M-H]-	1032.67783729263
M1034_R325_6346	325.4625	1033.57116233762	232	[M-H]-	1033.57116233762
M1034_R637_6347	636.5205	1033.58809097385	815	[M-H]-	1033.58809097385
M1034_R846_6348	845.987	1033.62131117725	433	[M-H]-	1033.62131117725
M1034_R719_6349	719.417	1033.60118043001	409	[M-H]-	1033.60118043001
M1034_R893_6350	892.935	1033.7080622552	264	[M-H]-	1033.7080622552
M1035_R321_6351	321.218	1034.58809633358	941	[M-H]-	1034.58809633358
M1035_R699_6352	699.227	1034.58620977295	373	[M-H]-	1034.58620977295
M1035_R809_6353	809.045	1034.67377077569	469.5	[M-H]-	1034.67377077569
M1036_R797_6354	796.733	1035.63681369754	4071.5	[M-H]-	1035.63681369754
M1036_R680_6355	680.339	1035.55634715462	1346.5	[M-H]-	1035.55634715462
M1036_R889_6357	888.587	1035.68274953759	291	[M-H]-	1035.68274953759
M1037_R461_6358	460.835	1036.54352809813	2792.5	[M-H]-	1036.54352809813
M1037_R797_6359	796.733	1036.64229701579	997.5	[M-H]-	1036.64229701579
M1037_R718_6360	718.116	1036.56955868381	3738	[M-H]-	1036.56955868381
M1037_R889_6361	889.209	1036.63684496099	467.5	[M-H]-	1036.63684496099
M1037_R593_6362	592.921	1036.57187194019	1313	[M-H]-	1036.57187194019
M1037_R830_6363	829.972	1036.68902457272	917	[M-H]-	1036.68902457272
M1037_R593_6364	592.921	1037.07320239174	1413.5	[M-H]-	1037.07320239174
M1038_R428_6365	428.0385	1037.53555429496	484	[M-H]-	1037.53555429496
M1038_R718_6366	718.116	1037.57175218369	2239	[M-H]-	1037.57175218369
M1038_R888_6367	887.965	1037.62475807232	667	[M-H]-	1037.62475807232
M1038_R593_6368	592.921	1037.57522842939	1005	[M-H]-	1037.57522842939
M1038_R927_6370	927.495	1037.79261880516	396.5	[M-H]-	1037.79261880516
M1038_R593_6371	592.921	1038.07641876864	416.5	[M-H]-	1038.07641876864
M1039_R889_6372	888.587	1038.6298464188	515	[M-H]-	1038.6298464188
M1039_R434_6373	434.403	1038.54310304846	1537	[M-H]-	1038.54310304846
M1039_R931_6374	931.195	1038.79387645337	346	[M-H]-	1038.79387645337
M1040_R889_6375	889.209	1039.61923741556	468	[M-H]-	1039.61923741556
M1040_R443_6376	442.885	1039.54653724459	741.5	[M-H]-	1039.54653724459
M1040_R796_6377	795.503	1039.67561174049	528	[M-H]-	1039.67561174049
M1040_R658_6378	658.201	1039.81521121759	2600	[M-H]-	1039.81521121759
M1040_R925_6379	925.03	1039.80546508053	591	[M-H]-	1039.80546508053
M1041_R889_6380	888.587	1040.61018857166	355	[M-H]-	1040.61018857166
M1041_R767_6381	767.174	1040.5763758633	630	[M-H]-	1040.5763758633
M1041_R796_6382	795.503	1040.68648162479	467	[M-H]-	1040.68648162479
M1041_R931_6383	931.195	1040.80888984446	405	[M-H]-	1040.80888984446
M1042_R628_6384	628.341	1041.60470198838	503	[M-H]-	1041.60470198838
M1042_R887_6385	887.344	1041.60384760328	457	[M-H]-	1041.60384760328
M1042_R548_6386	547.936	1041.61103544251	211.5	[M-H]-	1041.61103544251
M1042_R889_6387	888.587	1041.67774202279	338.5	[M-H]-	1041.67774202279
M1042_R750_6388	749.951	1041.8250931855	4627	[M-H]-	1041.8250931855
M1043_R889_6389	889.209	1042.6086054107	379	[M-H]-	1042.6086054107
M1043_R628_6390	627.66	1042.60854258821	332	[M-H]-	1042.60854258821
M1043_R889_6392	889.209	1042.70401459322	502	[M-H]-	1042.70401459322
M1043_R759_6393	758.563	1042.82780953577	1356	[M-H]-	1042.82780953577
M1044_R564_6394	564.327	1043.61877421247	220.5	[M-H]-	1043.61877421247
M1044_R631_6395	631.068	1043.64505387025	1494	[M-H]-	1043.64505387025
M1044_R890_6396	890.452	1043.61841490696	619.5	[M-H]-	1043.61841490696
M1044_R796_6397	795.503	1043.65473003052	738.5	[M-H]-	1043.65473003052
M1044_R895_6398	895.38	1043.71325373565	871	[M-H]-	1043.71325373565
M1044_R803_6399	802.889	1043.83946997135	1094	[M-H]-	1043.83946997135
M1045_R885_6400	885.481	1044.59733451629	205	[M-H]-	1044.59733451629
M1045_R803_6401	802.889	1044.61037545732	7697	[M-H]-	1044.61037545732
M1045_R551_6402	551.068	1044.56776221798	280.5	[M-H]-	1044.56776221798
M1045_R631_6403	631.068	1044.64978337221	1056.5	[M-H]-	1044.64978337221
M1045_R889_6404	889.209	1044.64843276709	539.5	[M-H]-	1044.64843276709
M1045_R805_6405	805.351	1044.84226587004	2154	[M-H]-	1044.84226587004
M1045_R552_6406	552.368	1045.06895633843	322	[M-H]-	1045.06895633843
M1046_R551_6407	551.068	1045.57076744669	236	[M-H]-	1045.57076744669
M1046_R804_6408	804.121	1045.61369789859	5570.5	[M-H]-	1045.61369789859
M1046_R888_6409	887.965	1045.69759993799	551	[M-H]-	1045.69759993799
M1046_R631_6410	631.068	1045.6587170273	360	[M-H]-	1045.6587170273
M1047_R804_6411	804.121	1046.61310997942	1957	[M-H]-	1046.61310997942
M1047_R971_6412	970.665	1046.76317425603	307.5	[M-H]-	1046.76317425603
M1047_R792_6413	791.807	1046.64582162238	12706.5	[M-H]-	1046.64582162238
M1048_R632_6414	632.4295	1047.57774347758	275	[M-H]-	1047.57774347758
M1048_R323_6415	322.633	1047.5984235329	376	[M-H]-	1047.5984235329
M1048_R890_6416	890.452	1047.69889956876	415	[M-H]-	1047.69889956876
M1048_R792_6417	791.807	1047.6487406862	6166	[M-H]-	1047.6487406862
M1049_R719_6418	719.417	1048.59153170758	588	[M-H]-	1048.59153170758
M1049_R796_6419	795.503	1048.64046404062	3190.5	[M-H]-	1048.64046404062
M1049_R400_6420	400.459	1048.59749663409	233	[M-H]-	1048.59749663409
M1049_R323_6421	322.633	1048.60599235529	591.5	[M-H]-	1048.60599235529
M1049_R634_6422	633.793	1048.55953678207	269	[M-H]-	1048.55953678207
M1049_R892_6423	891.694	1048.60676447589	336	[M-H]-	1048.60676447589
M1050_R634_6425	634.476	1049.59450402623	673	[M-H]-	1049.59450402623
M1050_R796_6426	795.503	1049.63062286377	2466	[M-H]-	1049.63062286377
M1050_R972_6427	971.898	1049.73285493762	363.5	[M-H]-	1049.73285493762
M1050_R628_6429	628.341	1049.65896294352	439.5	[M-H]-	1049.65896294352
M1051_R448_6430	448.3585	1050.62321675543	645.5	[M-H]-	1050.62321675543
M1051_R719_6431	719.417	1050.58192095574	2385	[M-H]-	1050.58192095574
M1051_R796_6432	795.503	1050.62426524454	847	[M-H]-	1050.62426524454
M1051_R642_6433	641.973	1050.57545731531	1344.5	[M-H]-	1050.57545731531
M1051_R837_6434	837.358	1050.67309935844	343	[M-H]-	1050.67309935844
M1052_R638_6435	637.883	1051.60425646717	581	[M-H]-	1051.60425646717
M1052_R719_6436	719.417	1051.58573952173	1141	[M-H]-	1051.58573952173
M1052_R842_6437	842.284	1051.63483358061	1874.5	[M-H]-	1051.63483358061
M1052_R451_6438	451.003	1051.61868618092	1519	[M-H]-	1051.61868618092
M1052_R873_6439	873.1535	1051.68737350394	743	[M-H]-	1051.68737350394
M1053_R633_6440	633.1115	1052.6180688128	204.5	[M-H]-	1052.6180688128
M1053_R426_6441	426.345	1052.62079280238	1209	[M-H]-	1052.62079280238
M1053_R323_6442	322.633	1052.56095161301	9035	[M-H]-	1052.56095161301
M1053_R798_6443	797.964	1052.6373531766	2430	[M-H]-	1052.6373531766
M1053_R814_6444	813.972	1052.69604908829	485.5	[M-H]-	1052.69604908829
M1054_R717_6445	716.813	1053.58330749728	2839	[M-H]-	1053.58330749728
M1054_R632_6446	631.749	1053.62036252503	308	[M-H]-	1053.62036252503
M1054_R323_6448	322.633	1053.56359399993	4514	[M-H]-	1053.56359399993
M1054_R798_6449	797.964	1053.68512491449	1594	[M-H]-	1053.68512491449
M1055_R778_6450	778.254	1054.60351596533	732	[M-H]-	1054.60351596533
M1055_R321_6451	321.218	1054.56408705127	2538.5	[M-H]-	1054.56408705127
M1055_R403_6452	403.288	1054.62526852249	1513.5	[M-H]-	1054.62526852249
M1055_R634_6453	633.793	1054.64131703501	1134	[M-H]-	1054.64131703501
M1055_R825_6454	825.048	1054.68363314506	340	[M-H]-	1054.68363314506
M1056_R403_6455	403.288	1055.63017665856	785	[M-H]-	1055.63017665856
M1056_R323_6456	322.633	1055.56495998564	980	[M-H]-	1055.56495998564
M1056_R792_6457	791.807	1055.63778369358	442	[M-H]-	1055.63778369358
M1056_R631_6458	631.068	1055.61490956994	286	[M-H]-	1055.61490956994
M1056_R898_6459	897.887	1055.71618349555	211	[M-H]-	1055.71618349555
M1056_R632_6461	632.43	1055.64623940845	273	[M-H]-	1055.64623940845
M1057_R815_6462	815.1965	1056.61610194435	2269	[M-H]-	1056.61610194435
M1057_R429_6463	428.746	1056.64081815873	27408	[M-H]-	1056.64081815873
M1057_R320_6464	319.803	1056.56454894013	298	[M-H]-	1056.56454894013
M1057_R662_6465	662.108	1056.55087113053	1373	[M-H]-	1056.55087113053
M1057_R883_6466	883.004	1056.78022701359	1121	[M-H]-	1056.78022701359
M1058_R434_6468	434.403	1057.64424037717	18276	[M-H]-	1057.64424037717
M1058_R662_6469	662.108	1057.54630279696	1065	[M-H]-	1057.54630279696
M1058_R839_6470	838.585	1057.55877209823	1345	[M-H]-	1057.55877209823
M1058_R410_6471	410.359	1057.6828679919	621	[M-H]-	1057.6828679919
M1058_R883_6472	883.004	1057.78785711842	721	[M-H]-	1057.78785711842
M1059_R660_6473	659.792	1058.56635268035	209	[M-H]-	1058.56635268035
M1059_R889_6474	889.2085	1058.61776206978	253	[M-H]-	1058.61776206978
M1059_R434_6475	434.403	1058.64387410981	7980.5	[M-H]-	1058.64387410981
M1059_R794_6476	794.273	1058.64439143705	1253	[M-H]-	1058.64439143705
M1059_R883_6477	883.004	1058.79343820109	358.5	[M-H]-	1058.79343820109
M1060_R787_6478	786.878	1059.59441689374	750.5	[M-H]-	1059.59441689374
M1060_R888_6479	887.965	1059.61996363906	249.5	[M-H]-	1059.61996363906
M1060_R642_6480	641.973	1059.55671663628	552.5	[M-H]-	1059.55671663628
M1060_R433_6481	432.988	1059.6474774812	3412	[M-H]-	1059.6474774812
M1060_R794_6482	794.273	1059.64887257098	664	[M-H]-	1059.64887257098
M1060_R883_6483	883.004	1059.80992080661	334	[M-H]-	1059.80992080661
M1061_R434_6485	434.403	1060.64494143339	1414.5	[M-H]-	1060.64494143339
M1061_R888_6486	887.965	1060.64058902994	402	[M-H]-	1060.64058902994
M1061_R628_6487	628.341	1060.59163785539	336.5	[M-H]-	1060.59163785539
M1061_R796_6488	795.503	1060.65211352599	910.5	[M-H]-	1060.65211352599
M1061_R889_6489	889.209	1060.67347514962	252	[M-H]-	1060.67347514962
M1061_R528_6490	527.638	1061.05498740475	279	[M-H]-	1061.05498740475
M1062_R627_6492	626.979	1061.59761351876	273	[M-H]-	1061.59761351876
M1062_R529_6493	528.94	1061.5576422548	331	[M-H]-	1061.5576422548
M1062_R899_6494	899.122	1061.74309252692	316.5	[M-H]-	1061.74309252692
M1062_R796_6495	795.503	1061.65758206661	552	[M-H]-	1061.65758206661
M1063_R721_6497	720.719	1062.58860586694	617.5	[M-H]-	1062.58860586694
M1063_R797_6498	796.733	1062.63877531353	4496	[M-H]-	1062.63877531353
M1063_R812_6500	811.509	1062.67340944787	668.5	[M-H]-	1062.67340944787
M1064_R968_6502	967.5815	1063.76307509744	283	[M-H]-	1063.76307509744
M1064_R671_6503	671.222	1063.80264246933	1128.5	[M-H]-	1063.80264246933
M1064_R927_6504	926.8785	1063.80555912176	300	[M-H]-	1063.80555912176
M1065_R719_6505	718.7665	1064.59028868779	1212	[M-H]-	1064.59028868779
M1065_R817_6506	817.044	1064.63149902318	802	[M-H]-	1064.63149902318
M1065_R334_6507	333.952	1064.58798461044	273	[M-H]-	1064.58798461044
M1065_R966_6509	965.731	1064.78085162883	234	[M-H]-	1064.78085162883
M1066_R719_6510	719.4175	1065.59777918699	626	[M-H]-	1065.59777918699
M1066_R890_6511	889.8305	1065.72265559229	274	[M-H]-	1065.72265559229
M1067_R744_6512	743.8755	1066.58930111463	949.5	[M-H]-	1066.58930111463
M1067_R327_6513	326.877	1066.61080220687	569	[M-H]-	1066.61080220687
M1067_R892_6514	891.694	1066.64644864941	464	[M-H]-	1066.64644864941
M1067_R969_6515	969.431	1066.73076194152	217	[M-H]-	1066.73076194152
M1067_R799_6516	799.194	1066.64864140204	1142	[M-H]-	1066.64864140204
M1068_R744_6517	743.8755	1067.59194423965	559.5	[M-H]-	1067.59194423965
M1068_R628_6518	628.341	1067.59182319248	294	[M-H]-	1067.59182319248
M1068_R335_6519	335.367	1067.60996903643	330	[M-H]-	1067.60996903643
M1068_R972_6520	971.898	1067.73718110049	279	[M-H]-	1067.73718110049
M1068_R762_6521	762.254	1067.84216231671	1039	[M-H]-	1067.84216231671
M1069_R774_6522	773.943	1068.61654051587	1135	[M-H]-	1068.61654051587
M1069_R559_6524	558.879	1068.54377793578	239.5	[M-H]-	1068.54377793578
M1069_R757_6525	757.333	1068.84144414096	950	[M-H]-	1068.84144414096
M1070_R321_6526	321.218	1069.53774248983	4022	[M-H]-	1069.53774248983
M1070_R770_6527	769.635	1069.61856256332	717	[M-H]-	1069.61856256332
M1070_R892_6528	891.694	1069.6790693829	567.5	[M-H]-	1069.6790693829
M1071_R890_6530	890.452	1070.6377047813	566	[M-H]-	1070.6377047813
M1071_R323_6531	322.633	1070.53774133569	1949.5	[M-H]-	1070.53774133569
M1071_R777_6533	777.021	1070.64603043654	461.5	[M-H]-	1070.64603043654
M1071_R888_6534	887.965	1070.67060538022	240	[M-H]-	1070.67060538022
M1071_R968_6535	968.198	1070.7628967491	359	[M-H]-	1070.7628967491
M1072_R321_6536	321.218	1071.53951305224	898.5	[M-H]-	1071.53951305224
M1072_R796_6537	795.503	1071.64183100131	847	[M-H]-	1071.64183100131
M1072_R634_6538	633.793	1071.56422474741	586	[M-H]-	1071.56422474741
M1072_R889_6539	889.209	1071.6957641226	290	[M-H]-	1071.6957641226
M1072_R779_6540	779.486	1071.66372841067	901	[M-H]-	1071.66372841067
M1073_R321_6542	321.218	1072.53557381257	372	[M-H]-	1072.53557381257
M1073_R794_6543	794.273	1072.65784572105	1851	[M-H]-	1072.65784572105
M1074_R642_6544	641.973	1073.57487272403	955	[M-H]-	1073.57487272403
