PREFERRED_NAME,LIST_ID,INCHIKEY,FORMULA,MONOISOTOPIC_MASS,SMILES,NumHDonors,NumHAcceptors,TYPE,MD,KMD,modulo,parent,rep_unit,rep_mass,rep_num,residual,residual_charge,residual_mass,ACRONYM
"3-[2,2,3,3,4,4,5,5-octafluoro-1-(trifluoromethyl)cyclopentyl]propanoic Acid",PFASMASTER_Chemical List -2024-01-11.csv,YXUKJTXFRUHNOD-UHFFFAOYSA-N,C9H5F11O2,354.011389,OC(=O)CCC1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1,1,Suspect,0.011389,-0.034001577,4.03374392,C9H5F11O2,CF2,49.99680644,5,C4H5F1O2,neutral,104.0273576,NA
"2,2,3,3,3-Pentafluoro-N-(1-phenylethyl)propanamide",PFASMASTER_Chemical List -2024-01-11.csv,KTUMHIWSDPFWFT-UHFFFAOYSA-N,C11H10F5NO,267.068255,CC(NC(=O)C(F)(F)C(F)(F)F)C1=CC=CC=C1,1,1,Suspect,0.068255,-0.08531406,17.0842228,C11H10F5NO,CF2,49.99680644,2,C9H10F1N1O1,neutral,167.0746422,NA
"2,6-Difluoro-N-(((3-methyl-4-((1,1,2,2-tetrafluoroethyl)thio)phenyl)amino)carbonyl)benzamide",PFASMASTER_Chemical List -2024-01-11.csv,DNOUKMBBTURWMF-UHFFFAOYSA-N,C17H12F6N2O2S,422.052368,CC1=C(SC(F)(F)C(F)F)C=CC(NC(=O)NC(=O)C2=C(F)C=CC=C2F)=C1,2,3,Suspect,0.052368,-0.079326713,22.07791648,C17H12F6N2O2S,CF2,49.99680644,3,C14H12N2O2S1,neutral,272.0619486,NA
Sodium 2-hydroxy-3-[[(perfluorobutyl)sulfonyl](propyl)amino]propanesulfonate,PFASMASTER_Chemical List -2024-01-11.csv,XGOCQCDRHNIINP-UHFFFAOYNA-M,C10H13F9NNaO6S2,500.993827,[Na+].CCCN(CC(O)CS([O-])(=O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,6,Suspect,-0.006173,-0.025828121,1.0257626,C10H13F9NNaO6S2,CF2,49.99680644,4,C6H13F1N1O6S2Na1,neutral,301.0066016,NA
"N-Carboxymethyl-N,N-dimethyl-2-(perfluoroethyl)-2-fluoroethan-1-aminium",PFASMASTER_Chemical List -2024-01-11.csv,YKLGDVZVBKUYLN-UHFFFAOYNA-O,C8H12F6NO2,268.076674,C[N+](C)(CC(F)C(F)(F)C(F)(F)F)CC(O)=O,1,1,Suspect,0.076674,-0.093797473,18.0926418,C8H12F6NO2,CF2,49.99680644,3,C5H12N1O2,neutral,118.0868036,NA
"2,2,3,3-Tetrafluorobutanoic acid",PFASMASTER_Chemical List -2024-01-11.csv,OGOJWQVODKULOM-UHFFFAOYSA-N,C4H4F4O2,160.014742,CC(F)(F)C(F)(F)C(O)=O,1,1,Suspect,0.014742,-0.024962986,10.02432268,C4H4F4O2,CF2,49.99680644,2,C2H4O2,neutral,60.02112937,NA
[(Heptafluoropropyl)sulfanyl]acetic acid,PFASMASTER_Chemical List -2024-01-11.csv,QGUZLZPSVHUJGC-UHFFFAOYSA-N,C5H3F7O2S,259.974198,OC(=O)CSC(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.025802,0.009196075,9.9901658,C5H3F7O2S,CF2,49.99680644,3,C2H3F1O2S1,neutral,109.9837786,NA
"N-(3,3,4,4,4-Pentafluorobut-1-en-2-yl)cyclohexanamine",PFASMASTER_Chemical List -2024-01-11.csv,FBROATPXKJYVMG-UHFFFAOYSA-N,C10H14F5N,243.10464,FC(F)(F)C(F)(F)C(=C)NC1CCCCC1,1,1,Suspect,0.10464,-0.120168377,43.11741424,C10H14F5N,CF2,49.99680644,2,C8H14F1N1,neutral,143.1110277,NA
Perfluoroethoxypropyl carboxylic acid,PFASMASTER_Chemical List -2024-01-11.csv,YUBDPGKNGXILBQ-UHFFFAOYSA-N,C6HF11O3,329.975004,OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1,2,Suspect,-0.024996,0.003918754,29.99416536,C6HF11O3,CF2,49.99680644,5,C1H1F1O3,neutral,79.99097211,NA
"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,18-tetratriacontafluorooctadecanoic acid",PFASMASTER_Chemical List -2024-01-11.csv,YTQRWYOGGAWGGA-UHFFFAOYSA-N,C18H2F34O2,895.951187,[H]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(O)=O,1,1,Suspect,-0.048813,-0.008416133,46.00547752,C18H2F34O2,CF2,49.99680644,17,C1H2O2,neutral,46.0054793,NA
2‐[Dimethyl(4-fluoro-4-(perfluoropentyl)‐2‐hydroxybut‐3‐en‐1‐yl)azaniumyl]acetate,PFASMASTER_Chemical List -2024-01-11.csv,HQPHVVLGEDUJAM-UHFFFAOYNA-N,C13H13F12NO3,459.070381,[H]C(C(O)C[N+](C)(C)CC([O-])=O)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,3,Suspect,0.070381,-0.099704249,9.09912304,C13H13F12NO3,CF2,49.99680644,6,C7H13N1O3,neutral,159.0895433,NA
4-(Dimethylamino)-2-{[(perfluorohexyl)sulfonyl]amino}butanoic acid,PFASMASTER_Chemical List -2024-01-11.csv,QWXDLYUKIWTNBJ-UHFFFAOYNA-N,C12H13F13N2O4S,528.038844,CN(C)CCC(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,2,4,Suspect,0.038844,-0.072572629,28.0707796,C12H13F13N2O4S,CF2,49.99680644,6,C6H13F1N2O4S1,neutral,228.0580061,NA
3-(heptafluoropropyl)-5-(trifluoromethyl)-1h-pyrazole,PFASMASTER_Chemical List -2024-01-11.csv,NRCIMEQWUAWYIM-UHFFFAOYSA-N,C7H2F10N2,304.00583,FC(F)(F)C1=CC(=NN1)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,0.00583,-0.025248457,4.02499136,C7H2F10N2,CF2,49.99680644,5,C2H2N2,neutral,54.02179806,NA
2-(Perfluorooctyl)ethane sulfinic acid,PFASMASTER_Chemical List -2024-01-11.csv,VWAMJUIXCVJKHI-UHFFFAOYNA-N,C10H5F17O2S,511.973879,OS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.026121,-0.006581475,12.0058146,C10H5F17O2S,CF2,49.99680644,8,C2H5F1O2S1,neutral,111.9994286,NA
{(Carboxymethyl)[(perfluoropentyl)sulfonyl]amino}-3-betaine,PFASMASTER_Chemical List -2024-01-11.csv,VTPGUYDGPUCAEA-UHFFFAOYSA-N,C14H17F11N2O6S,550.063167,C[N+](C)(CCCN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,1,5,Suspect,0.063167,-0.098302439,0.09829616,C14H17F11N2O6S,CF2,49.99680644,5,C9H17F1N2O6S1,neutral,300.0791355,NA
"N-(4-Chlorophenyl)-1,1,2,2,2-pentafluoroethane-1-sulfinamide",PFASMASTER_Chemical List -2024-01-11.csv,GZIHKLMNBDQDOA-UHFFFAOYSA-N,C8H5ClF5NOS,292.970054,FC(F)(F)C(F)(F)S(=O)NC1=CC=C(Cl)C=C1,1,1,Suspect,-0.029946,0.011232456,42.9860218,C8H5ClF5NOS,CF2,49.99680644,2,C6H5F1N1O1S1Cl1,neutral,192.9764407,NA
"1,1,1-Trifluoro-4-(4-fluorophenyl)-4-hydroxy-3-methyl-2-(trifluoromethyl)butan-2-yl hydrogen (3,4-dichlorophenyl)carbonimidate",PFASMASTER_Chemical List -2024-01-11.csv,DYNXBYHYGGWRKH-UHFFFAOYSA-N,C19H14Cl2F7NO3,507.023896,CC(C(O)C1=CC=C(F)C=C1)C(OC(O)=NC1=CC(Cl)=C(Cl)C=C1)(C(F)(F)F)C(F)(F)F,2,3,Suspect,0.023896,-0.056282293,7.0558316,C19H14Cl2F7NO3,CF2,49.99680644,3,C16H14F1N1O3Cl2,neutral,357.0334769,NA
"2,2,3,3-Tetrafluoro-3-(pentafluorophenoxy)propanoic acid",PFASMASTER_Chemical List -2024-01-11.csv,SQUCEEGLFMPEGQ-UHFFFAOYSA-N,C9HF9O3,327.978197,OC(=O)C(F)(F)C(F)(F)OC1=C(F)C(F)=C(F)C(F)=C1F,1,2,Suspect,-0.021803,0.000853301,27.99735836,C9HF9O3,CF2,49.99680644,4,C5H1F1O3,neutral,127.9909721,NA
Bis(perfluoro-5-methylhexyl) phosphinic acid,PFASMASTER_Chemical List -2024-01-11.csv,JXQXAXAJBUVUTG-UHFFFAOYSA-N,C14HF30O2P,801.923511,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.076489,0.025265911,1.97460796,C14HF30O2P,CF2,49.99680644,14,H1F2O2P1,neutral,101.9682223,NA
"Trimethyl({3‐[2‐(3,3,4,4,4‐pentafluorobutanesulfinyl)acetamido]propyl})azanium",PFASMASTER_Chemical List -2024-01-11.csv,GFGZKRMLQICHCZ-UHFFFAOYNA-O,C12H22F5N2O2S,353.131666,C[N+](C)(C)CCCNC(=O)CS(=O)CCC(F)(F)C(F)(F)F,1,2,Suspect,0.131666,-0.154222384,3.15402092,C12H22F5N2O2S,CF2,49.99680644,2,C10H22F1N2O2S1,neutral,253.1386022,NA
N-[(Butylamino)carbonyl]-perfluoro-1-octanesulfonamide,PFASMASTER_Chemical List -2024-01-11.csv,LJLSZPZGBOIJFU-UHFFFAOYSA-N,C13H11F17N2O3S,598.021892,CCCCNC(=O)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,3,Suspect,0.021892,-0.060090816,48.05702116,C13H11F17N2O3S,CF2,49.99680644,8,C5H11F1N2O3S1,neutral,198.0474414,NA
3-Fluoro-3-(perfluorohexyl)prop‐2‐ene‐1‐sulfonic acid,PFASMASTER_Chemical List -2024-01-11.csv,QKNDBTASBCAPGT-UHFFFAOYSA-N,C9H4F14O3S,457.965759,OS(=O)(=O)CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.034241,0.004988309,7.99450104,C9H4F14O3S,CF2,49.99680644,7,C2H4O3S1,neutral,107.988115,NA
"4,4,4-Trifluoro-1-(3-nitrophenyl)-3-(trifluoromethyl)but-2-en-1-ol",PFASMASTER_Chemical List -2024-01-11.csv,IDDNADSOAFYBIV-UHFFFAOYSA-N,C11H7F6NO3,315.033012,OC(C=C(C(F)(F)F)C(F)(F)F)C1=CC(=CC=C1)N(=O)=O,1,3,Suspect,0.033012,-0.053134822,15.05217336,C11H7F6NO3,CF2,49.99680644,3,C8H7N1O3,neutral,165.0425931,NA
"Hexanediamide, 2,2,3,3,4,4,5,5-octafluoro-N1,N6-bis[4-(2-phenyldiazenyl)phenyl]-",PFASMASTER_Chemical List -2024-01-11.csv,YSVOPQJPULLRJZ-UHFFFAOYSA-N,C30H20F8N6O2,648.151999,FC(F)(C(=O)NC1=CC=C(C=C1)N=NC1=CC=CC=C1)C(F)(F)C(F)(F)C(F)(F)C(=O)NC1=CC=C(C=C1)N=NC1=CC=CC=C1,2,6,Suspect,0.151999,-0.19339989,48.19032172,C30H20F8N6O2,CF2,49.99680644,4,C26H20N6O2,neutral,448.1647739,NA
"2-Bromo-6-ethyl-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)aniline",PFASMASTER_Chemical List -2024-01-11.csv,HJCUOVVCQSWMBG-UHFFFAOYSA-N,C11H9BrF7N,366.980659,CCC1=C(N)C(Br)=CC(=C1)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.019341,-0.004099992,17.00301392,C11H9BrF7N,CF2,49.99680644,3,C8H9F1N1Br1,neutral,216.9902396,NA
"Hexafluoro-1,3-propanedisulfonic acid",PFASMASTER_Chemical List -2024-01-11.csv,YTCBGWPJFWWLPI-UHFFFAOYSA-N,C3H2F6O6S2,311.919699,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(O)(=O)=O,2,4,Suspect,-0.080301,0.060377042,11.93886036,C3H2F6O6S2,CF2,49.99680644,3,H2O6S2,neutral,161.9292798,NA
"Carbamic acid, (1-(diphenylphosphinyl)-2,2,2-trifluoro-1-(trifluoromethyl)ethyl)-, phenylmethyl ester",PFASMASTER_Chemical List -2024-01-11.csv,GZYRPVGTNHFDCN-UHFFFAOYSA-N,C23H18F6NO3P,501.092849,FC(F)(F)C(NC(=O)OCC1=CC=CC=C1)(C(F)(F)F)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1,1,3,Suspect,0.092849,-0.124856446,1.1247846,C23H18F6NO3P,CF2,49.99680644,3,C20H18N1O3P1,neutral,351.1024301,NA
"2,2,3,3,4,4,5,5-octafluoro-N-(5-methyl-1,3-benzothiazol-2-yl)pentanamide",PFASMASTER_Chemical List -2024-01-11.csv,LFMVYIHJYVVYKY-UHFFFAOYSA-N,C13H8F8N2OS,392.022959,CC1=CC2=C(SC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)F)=N2)C=C1,1,3,Suspect,0.022959,-0.047999576,42.04531392,C13H8F8N2OS,CF2,49.99680644,4,C9H8N2O1S1,neutral,192.0357339,NA
"7,7,8,8,8-pentafluorooctan-1-ol",PFASMASTER_Chemical List -2024-01-11.csv,JVIIYFXMBLZGQO-UHFFFAOYSA-N,C8H13F5O,220.088656,OCCCCCCC(F)(F)C(F)(F)F,1,1,Suspect,0.088656,-0.102714224,20.10143024,C8H13F5O,CF2,49.99680644,2,C6H13F1O1,neutral,120.0950433,NA
"2,4-Heptanedione, 6-hydroxy-7,7,7-trifluoro-6-trifluoromethyl-",PFASMASTER_Chemical List -2024-01-11.csv,GFJDOGDBHNOIOK-UHFFFAOYSA-N,C8H8F6O3,266.037763,CC(=O)CC(=O)CC(O)(C(F)(F)F)C(F)(F)F,1,3,Suspect,0.037763,-0.054756237,16.0537308,C8H8F6O3,CF2,49.99680644,3,C5H8O3,neutral,116.0473441,NA
(E)-Perfluoro-2-dec-7-eneoxyacetic acid,PFASMASTER_Chemical List -2024-01-11.csv,JKZQVOMQWJNGSI-OWOJBTEDSA-N,C12HF21O3,591.959035,OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(\F)=C(/F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.040965,0.003153451,41.99416416,C12HF21O3,CF2,49.99680644,10,C2H1F1O3,neutral,91.99097211,NA
"N-((7S)-6,7-Dihydro-6-oxo-5H-dibenz(b,d)azepin-7-yl)-2,2-dimethyl-N'-(2,2,3,3,3-pentafluoropropyl)-propanediamide",PFASMASTER_Chemical List -2024-01-11.csv,OJPLJFIFUQPSJR-INIZCTEOSA-N,C22H20F5N3O3,469.142482,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1C2=CC=CC=C2C2=CC=CC=C2NC1=O,3,3,Suspect,0.142482,-0.172448607,19.17122404,C22H20F5N3O3,CF2,49.99680644,2,C20H20F1N3O3,neutral,369.1488697,NA
"4-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-Heptacosafluorotridecyl)phenol",PFASMASTER_Chemical List -2024-01-11.csv,UROYVNYYJCXZFT-UHFFFAOYSA-N,C19H5F27O,761.990925,OC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.009075,-0.039597384,12.0388284,C19H5F27O,CF2,49.99680644,13,C6H5F1O1,neutral,112.032443,NA
Trimethyl[3-(perfluorododecyl)‐2‐hydroxypropyl]azanium,PFASMASTER_Chemical List -2024-01-11.csv,DPIWYWQWZUHJJT-UHFFFAOYNA-N,C18H15F25NO,736.074895,C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,0.074895,-0.12191199,36.11960484,C18H15F25NO,CF2,49.99680644,12,C6H15F1N1O1,neutral,136.1137673,NA
"1,1,1,2-Tetrafluoro-3-oxo-3-[(4-oxo-1-adamantyl)oxy]propane-2-sulfonic acid",PFASMASTER_Chemical List -2024-01-11.csv,CUSPZRAUHUMNGU-UHFFFAOYNA-N,C13H14F4O6S,374.044722,OS(=O)(=O)C(F)(C(=O)OC12CC3CC(C1)C(=O)C(C3)C2)C(F)(F)F,1,5,Suspect,0.044722,-0.068614211,24.06707692,C13H14F4O6S,CF2,49.99680644,2,C11H14O6S1,neutral,274.0511092,NA
12:2 Fluorotelomer thioether amido amine carboxylate,PFASMASTER_Chemical List -2024-01-11.csv,DNBDZGIEFBKSNQ-UHFFFAOYSA-N,C23H21F25N2O3S,880.087368,C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,1,4,Suspect,0.087368,-0.143583827,30.14165852,C23H21F25N2O3S,CF2,49.99680644,12,C11H21F1N2O3S1,neutral,280.1256918,NA
"N-(2,3-Dihydroxypropyl)-4-hydroxy-N,N-dimethyl-3-{[(perfluoroethyl)sulfonyl]amino}-1-butanaminium",PFASMASTER_Chemical List -2024-01-11.csv,LDZIFNIHIQHLRV-UHFFFAOYNA-N,C11H22F5N2O5S,389.11641,C[N+](C)(CCC(CO)NS(=O)(=O)C(F)(F)C(F)(F)F)CC(O)CO,4,5,Suspect,0.11641,-0.14126492,39.13876492,C11H22F5N2O5S,CF2,49.99680644,2,C9H22F1N2O5S1,neutral,289.123346,NA
"3-(((4-((1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9-Heptadecafluorononyl)oxy)phenyl)sulfonyl)amino)-N,N,N-trimethyl-1-propanaminium",PFASMASTER_Chemical List -2024-01-11.csv,VMDOGVMJLDZKBE-UHFFFAOYSA-N,C21H22F17N2O3S,705.107419,C[N+](C)(C)CCCNS(=O)(=O)C1=CC=C(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF)C=C1,1,3,Suspect,0.107419,-0.152457934,5.15212884,C21H22F17N2O3S,CF2,49.99680644,8,C13H22F1N2O3S1,neutral,305.1335168,NA
"3-[[(Perfluorooctyl)sulfonyl]amino]-N,N,N-trimethyl-1-propanaminium methanesulfonate",PFASMASTER_Chemical List -2024-01-11.csv,PVMMLDBTWDRIER-UHFFFAOYSA-M,C15H19F17N2O5S2,694.046393,CS([O-])(=O)=O.C[N+](C)(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,5,Suspect,0.046393,-0.090725408,44.08790928,C15H19F17N2O5S2,CF2,49.99680644,8,C7H19F1N2O5S2,neutral,294.0719419,NA
"2-[(2,2,3,3,4,4,5,5,6,6,7,7-Dodecafluoroheptanoyl)amino]-6-methyl-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",PFASMASTER_Chemical List -2024-01-11.csv,OGWKNBLKZNMJQP-UHFFFAOYSA-N,C17H14F12N2O2S,538.058437,CC1CCC2=C(C1)SC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)=C2C(N)=O,2,3,Suspect,0.058437,-0.092805633,38.0903726,C17H14F12N2O2S,CF2,49.99680644,6,C11H14N2O2S1,neutral,238.0775987,NA
2:2 Fluorotelomer alcohol,PFASMASTER_Chemical List -2024-01-11.csv,JPMHUDBOKDBBLG-UHFFFAOYSA-N,C4H5F5O,164.026056,OCCC(F)(F)C(F)(F)F,1,1,Suspect,0.026056,-0.03653321,14.03563668,C4H5F5O,CF2,49.99680644,2,C2H5F1O1,neutral,64.032443,NA
"2-ethyl-4,4,4-trifluoro-1-(4-fluorophenyl)-3-hydroxy-3-(trifluoromethyl)butan-1-one",PFASMASTER_Chemical List -2024-01-11.csv,GMAUMQHKDNYZTO-UHFFFAOYSA-N,C13H11F7O2,332.064727,CCC(C(=O)C1=CC=C(F)C=C1)C(O)(C(F)(F)F)C(F)(F)F,1,2,Suspect,0.064727,-0.085937727,32.08388836,C13H11F7O2,CF2,49.99680644,3,C10H11F1O2,neutral,182.0743078,NA
2-(Aminomethyl)tetrafluoropropanoic acid,PFASMASTER_Chemical List -2024-01-11.csv,UBWDUKMYCINRAM-UHFFFAOYNA-N,C4H5F4NO2,175.025641,NCC(F)(C(O)=O)C(F)(F)F,2,2,Suspect,0.025641,-0.036820812,25.03522168,C4H5F4NO2,CF2,49.99680644,2,C2H5N1O2,neutral,75.0320284,NA
3-Fluoro-3-(perfluorooctyl)acrylic acid,PFASMASTER_Chemical List -2024-01-11.csv,FYCCGCFZIIBHPG-UHFFFAOYSA-N,C11H2F18O2,507.976736,OC(=O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.023264,-0.009183156,8.0086716,C11H2F18O2,CF2,49.99680644,9,C2H2O2,neutral,58.0054793,NA
3‐Chloro‐perfluoroheptanoic acid,PFASMASTER_Chemical List -2024-01-11.csv,DAGWDOMFNPNTRT-UHFFFAOYNA-N,C7HClF12O2,379.947345,OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.052655,0.028385757,29.96969992,C7HClF12O2,CF2,49.99680644,6,C1H1O2Cl1,neutral,79.96650695,NA
"4-Methyl-2,2-bis(trifluoromethyl)imidazolidine--water (1/1)",PFASMASTER_Chemical List -2024-01-11.csv,KBLOTQMFQLJJPR-UHFFFAOYSA-N,C6H10F6N2O,240.069732,O.CC1CNC(N1)(C(F)(F)F)C(F)(F)F,2,2,Suspect,0.069732,-0.085066521,40.08250624,C6H10F6N2O,CF2,49.99680644,3,C3H10N2O1,neutral,90.07931294,NA
2-(((4-(4-(((2-(Methyl((nonafluorobutyl)sulfonyl)amino)ethoxy)carbonyl)amino)benzyl)phenyl)carbamoyl)oxy)ethyl prop-2-enoate,PFASMASTER_Chemical List -2024-01-11.csv,OUGYCGSKGUFJPH-UHFFFAOYSA-N,C27H26F9N3O8S,723.129689,CN(CCOC(=O)NC1=CC=C(CC2=CC=C(NC(=O)OCCOC(=O)C=C)C=C2)C=C1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,8,Suspect,0.129689,-0.175879111,23.17439884,C27H26F9N3O8S,CF2,49.99680644,4,C23H26F1N3O8S1,neutral,523.142464,NA
Perfluoro-2-butenesulfonic acid,PFASMASTER_Chemical List -2024-01-11.csv,URXDZXVKSSRSJY-UHFFFAOYSA-N,C4HF7O3S,261.953462,OS(=O)(=O)C(F)(F)C(F)=C(F)C(F)(F)F,1,2,Suspect,-0.046538,0.029805649,11.9694298,C4HF7O3S,CF2,49.99680644,3,C1H1F1O3S1,neutral,111.9630431,NA
"3,3,3-trifluoro-2-hydroxy-2-(trifluoromethyl)propanamide",PFASMASTER_Chemical List -2024-01-11.csv,WBAIVCCGJRFTFI-UHFFFAOYSA-N,C4H3F6NO2,211.006797,NC(=O)C(O)(C(F)(F)F)C(F)(F)F,2,2,Suspect,0.006797,-0.020275118,11.01957124,C4H3F6NO2,CF2,49.99680644,3,C1H3N1O2,neutral,61.01637834,NA
"2,2,3,3,4,4,5,5-Octafluoro-5-[(tridecafluorohexyl)oxy]pentan-1-amine",PFASMASTER_Chemical List -2024-01-11.csv,NVIQEDYSDMUYSO-UHFFFAOYSA-N,C11H4F21NO,564.995755,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,-0.004245,-0.031844262,15.03088416,C11H4F21NO,CF2,49.99680644,10,C1H4F1N1O1,neutral,65.02769197,NA
"N,N,N-Triethyl-3-[[(perfluorooctyl)sulfonyl]amino]-1-propanaminium",PFASMASTER_Chemical List -2024-01-11.csv,LNIVEFRRPIQQKC-UHFFFAOYSA-N,C17H22F17N2O2S,641.112504,CC[N+](CC)(CC)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,0.112504,-0.153455241,41.15082672,C17H22F17N2O2S,CF2,49.99680644,8,C9H22F1N2O2S1,neutral,241.1386022,NA
"4-[(1,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-Heptadecafluoronon-1-en-1-yl)oxy]-N-(hydroxymethyl)benzamide",PFASMASTER_Chemical List -2024-01-11.csv,NKNVTHJFLGNWDN-UHFFFAOYSA-N,C17H8F17NO3,597.023272,OCNC(=O)C1=CC=C(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2,3,Suspect,0.023272,-0.061407029,47.05840116,C17H8F17NO3,CF2,49.99680644,8,C9H8F1N1O3,neutral,197.0488213,NA
"3-[(Perfluoro-1-oxononyl)amino]-N-(2-hydroxyethyl)-N,N-dimethyl-1-propanaminium chloride",PFASMASTER_Chemical List -2024-01-11.csv,HVFGGUQDTVKMBG-UHFFFAOYSA-N,C16H18ClF17N2O2,628.078534,[Cl-].C[N+](C)(CCO)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,2,Suspect,0.078534,-0.118652692,28.11685672,C16H18ClF17N2O2,CF2,49.99680644,8,C8H18F1N2O2Cl1,neutral,228.1040837,NA
"3,4,4,4‐Tetrafluorobut‐2‐ene‐1‐sulfonic acid",PFASMASTER_Chemical List -2024-01-11.csv,MDPJBKYTBGRRMT-UHFFFAOYSA-N,C4H4F4O3S,207.981728,OS(=O)(=O)CC=C(F)C(F)(F)F,1,2,Suspect,-0.018272,0.004987109,7.99450224,C4H4F4O3S,CF2,49.99680644,2,C2H4O3S1,neutral,107.988115,NA
Carboxydimethyl[3-(perfluorobutyl)‐2‐hydroxypropyl]azanium,PFASMASTER_Chemical List -2024-01-11.csv,HQYFUEMUGZHSEY-UHFFFAOYNA-O,C10H13F9NO3,366.074623,C[N+](C)(CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(O)=O,2,2,Suspect,0.074623,-0.098006119,16.09697792,C10H13F9NO3,CF2,49.99680644,4,C6H13F1N1O3,neutral,166.0879465,NA
